price,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities_Kitchen,amenities_Wifi,amenities_Smoke alarm,amenities_Essentials,amenities_Hot water,amenities_Hair dryer,amenities_Dishes and silverware,amenities_Hangers,amenities_Cooking basics,amenities_Bed linens,amenities_Iron,amenities_Refrigerator,amenities_Heating,amenities_Microwave,amenities_TV
$63.00,Lormont,Entire condo,Entire home/apt,2,1.0,1.0,1.0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1
$75.00,Bordeaux Sud,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0
$75.00,Bgles,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1
$105.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1
,Bordeaux Sud,Entire rental unit,Entire home/apt,4,,2.0,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
,Saint Augustin - Tauzin - Alphonse Dupeux,Entire townhouse,Entire home/apt,6,,3.0,,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1
$200.00,La Bastide,Entire townhouse,Entire home/apt,4,2.0,2.0,2.0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
$65.00,Bordeaux Sud,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
$34.00,Chiquet-Fontaudin,Private room in home,Private room,2,1.5,1.0,1.0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0
$34.00,Chiquet-Fontaudin,Private room in home,Private room,2,1.5,1.0,1.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
$50.00,Le Bourg,Private room in townhouse,Private room,2,1.5,1.0,1.0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,2,,1.0,,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0
$75.00,Bordeaux Sud,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1
,Caudran,Entire condo,Entire home/apt,4,,2.0,,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
$140.00,Bordeaux Sud,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
,Plaisance-Loret-Maregue,Entire condo,Entire home/apt,4,,1.0,,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1
$56.00,Bordeaux Maritime,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0
$100.00,Bourran,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
,La Glacire,Entire townhouse,Entire home/apt,2,,,,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0
,Chartrons - Grand Parc - Jardin Public,Entire townhouse,Entire home/apt,7,,4.0,,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1
,Bordeaux Sud,Entire rental unit,Entire home/apt,4,,,,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0
$76.00,Palmer-Gravires-Cavailles,Entire condo,Entire home/apt,2,1.0,1.0,1.0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0
$166.00,Bordeaux Sud,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0
$50.00,Chartrons - Grand Parc - Jardin Public,Private room in rental unit,Private room,2,1.0,0.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
$120.00,Villenave-d'Ornon,Entire townhouse,Entire home/apt,6,2.0,3.0,3.0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0
$194.00,Carbon-Blanc,Entire home,Entire home/apt,6,2.0,3.0,3.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
,Saint-Mdard-en-Jalles,Entire villa,Entire home/apt,8,,4.0,,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
,Eysines,Entire home,Entire home/apt,6,,3.0,,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
,La Bastide,Entire condo,Entire home/apt,5,,3.0,,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0
,Saint Augustin - Tauzin - Alphonse Dupeux,Entire home,Entire home/apt,4,,2.0,,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
$130.00,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
$69.00,Ambs,Entire home,Entire home/apt,4,1.0,1.0,2.0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1
$70.00,La Bastide,Private room in guest suite,Private room,2,1.0,0.0,1.0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0
$204.00,Bordeaux Sud,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
,Le Haillan,Entire home,Entire home/apt,6,,3.0,,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
$120.00,Le Haillan,Entire home,Entire home/apt,6,2.0,3.0,4.0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1
$63.00,Le Bouscat,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
$160.00,Saint-Aubin-de-Mdoc,Private room in guesthouse,Private room,4,1.0,1.0,2.0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1
$43.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
$65.00,Bordeaux Sud,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
$53.00,Palmer-Gravires-Cavailles,Entire condo,Entire home/apt,2,1.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
$63.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1
$52.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1
$79.00,Nansouty - Saint Gens,Private room in condo,Private room,2,1.0,1.0,1.0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0
$99.00,Bordeaux Maritime,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0
,Le Monteil,Entire condo,Entire home/apt,4,,2.0,,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,,1.0,,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
$80.00,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
$129.00,Gradignan,Entire condo,Entire home/apt,5,1.0,2.0,3.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
$51.00,Saint Augustin - Tauzin - Alphonse Dupeux,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
$261.00,Gradignan,Entire villa,Entire home/apt,4,1.0,2.0,2.0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0
$108.00,Nos,Entire condo,Entire home/apt,7,1.0,3.0,3.0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1
$149.00,La Bastide,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0
$90.00,Ambars-et-Lagrave,Private room in guest suite,Private room,4,1.0,1.0,2.0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1
$46.00,Talence,Entire rental unit,Entire home/apt,2,1.0,0.0,2.0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0
$45.00,Lormont,Private room in rental unit,Private room,2,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
$300.00,Saint Augustin - Tauzin - Alphonse Dupeux,Entire home,Entire home/apt,8,2.0,4.0,5.0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0
,Centre ville (Bordeaux),Entire townhouse,Entire home/apt,4,,1.0,,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1
$157.00,Gambetta-Mairie-Lissandre,Entire rental unit,Entire home/apt,8,2.0,4.0,6.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
$329.00,Saint-Aubin-de-Mdoc,Entire villa,Entire home/apt,12,3.0,6.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
$120.00,Bordeaux Sud,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
$143.00,Bordeaux Sud,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
$101.00,Bordeaux Maritime,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,,1.0,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
$116.00,La Glacire,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
$149.00,Caudran,Entire townhouse,Entire home/apt,4,1.0,2.0,3.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
$62.00,Talence,Entire condo,Entire home/apt,2,1.0,1.0,1.0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1
$90.00,Talence,Entire townhouse,Entire home/apt,4,1.0,2.0,2.0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
$100.00,Centre ville (Merignac),Entire condo,Entire home/apt,4,1.0,2.0,2.0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
,Le Burck,Entire home,Entire home/apt,4,,2.0,,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0
$295.00,Bouliac,Entire home,Entire home/apt,6,2.0,3.0,4.0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
$164.00,Caudran,Entire townhouse,Entire home/apt,8,2.5,4.0,6.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
$158.00,Bordeaux Maritime,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,,2.0,,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0
$50.00,Villenave-d'Ornon,autre,Entire home/apt,2,1.0,1.0,1.0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
$55.00,Saint-Mdard-en-Jalles,Entire guesthouse,Entire home/apt,2,1.0,1.0,1.0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1
,Bordeaux Maritime,Entire rental unit,Entire home/apt,2,,1.0,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
$130.00,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,3,1.0,2.0,3.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
$250.00,Saint-Mdard-en-Jalles,Entire home,Entire home/apt,4,2.0,3.0,3.0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
$250.00,Saint-Mdard-en-Jalles,Entire villa,Entire home/apt,9,2.0,5.0,6.0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
,Artigues-Prs-Bordeaux,Entire home,Entire home/apt,4,,3.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
$140.00,Bordeaux Sud,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
$60.00,La Bastide,Entire guesthouse,Entire home/apt,2,1.0,1.0,1.0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0
$71.00,Lormont,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0
$90.00,La Bastide,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0
$55.00,Martignas-sur-Jalle,Private room in villa,Private room,2,1.0,1.0,1.0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
$70.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,6,1.0,1.0,2.0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
$80.00,Bordeaux Sud,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
$210.00,Bordeaux Sud,Entire rental unit,Entire home/apt,6,2.0,2.0,4.0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0
$102.00,France Alouette,Entire guesthouse,Entire home/apt,4,1.0,1.0,2.0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
$250.00,Le Bouscat,Entire townhouse,Entire home/apt,6,2.0,3.0,3.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
$150.00,Bordeaux Sud,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1
,Centre ville (Bordeaux),Entire townhouse,Entire home/apt,5,,3.0,,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1
,Saint Augustin - Tauzin - Alphonse Dupeux,Entire rental unit,Entire home/apt,2,,1.0,,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
$31.00,Ambars-et-Lagrave,Entire home,Entire home/apt,2,1.0,0.0,1.0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0
$90.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
$70.00,Bruges,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1
$130.00,Bordeaux Sud,Entire townhouse,Entire home/apt,6,1.0,3.0,6.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
,Blanquefort,Entire condo,Entire home/apt,2,,1.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
$60.00,Caudran,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0
$130.00,Bordeaux Sud,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
$100.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
,Palmer-Gravires-Cavailles,Entire rental unit,Entire home/apt,2,,1.0,,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1
$88.00,Saint Augustin - Tauzin - Alphonse Dupeux,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1
$570.00,Bordeaux Sud,Entire loft,Entire home/apt,6,4.0,3.0,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
,Bordeaux Sud,Private room in rental unit,Private room,2,,,,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0
$48.00,Villenave-d'Ornon,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1
$75.00,Nansouty - Saint Gens,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
$130.00,Bordeaux Sud,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
$200.00,Chartrons - Grand Parc - Jardin Public,Entire condo,Entire home/apt,8,1.0,3.0,4.0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1
$62.00,Villenave-d'Ornon,Entire guesthouse,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
$89.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
$65.00,Sardine,Private room in home,Private room,1,1.0,1.0,1.0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0
$50.00,Bordeaux Sud,Private room in rental unit,Private room,2,1.0,1.0,1.0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0
$51.00,Centre ville (Bordeaux),Entire condo,Entire home/apt,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
$128.00,Chartrons - Grand Parc - Jardin Public,autre,Entire home/apt,5,2.0,3.0,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
,Eysines,autre,Entire home/apt,2,,1.0,,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
$138.00,Bordeaux Maritime,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
$85.00,Bordeaux Sud,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
$45.00,Blanquefort,Private room in casa particular,Private room,2,1.0,1.0,1.0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0
,Floirac,Private room in rental unit,Private room,4,,2.0,,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,,1.0,,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1
$95.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1
,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,2,,1.0,,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0
,Bgles,Private room in condo,Private room,2,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
$220.00,Bordeaux Sud,Entire rental unit,Entire home/apt,8,2.5,3.0,4.0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0
$123.00,Chartrons - Grand Parc - Jardin Public,Entire condo,Entire home/apt,4,1.0,2.0,2.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
$79.00,Bordeaux Sud,Private room in condo,Private room,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
$55.00,La Bastide,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
$100.00,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
$89.00,Saint Augustin - Tauzin - Alphonse Dupeux,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
$60.00,La Bastide,Private room in rental unit,Private room,2,1.0,1.0,2.0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0
$81.00,Centre ville (Merignac),Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
,Nansouty - Saint Gens,Entire townhouse,Entire home/apt,6,,3.0,,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
$191.00,Nansouty - Saint Gens,Entire condo,Entire home/apt,5,2.5,3.0,2.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
$70.00,Centre ville (Bordeaux),Private room in townhouse,Private room,4,1.0,2.0,2.0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
,Villenave-d'Ornon,Entire rental unit,Entire home/apt,4,,1.0,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
$96.00,Carbon-Blanc,Entire home,Entire home/apt,6,1.0,2.0,2.0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
$65.00,Le Bouscat,Entire guest suite,Entire home/apt,2,1.0,0.0,2.0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1
$80.00,Bordeaux Sud,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0
$110.00,Bgles,Entire rental unit,Entire home/apt,4,1.0,2.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
$75.00,Palmer-Gravires-Cavailles,Entire home,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
$60.00,Bgles,Entire guest suite,Entire home/apt,4,1.0,1.0,2.0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
,Bordeaux Maritime,Entire condo,Entire home/apt,2,,1.0,,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0
$35.00,Ambars-et-Lagrave,Private room in home,Private room,3,1.0,1.0,1.0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,2,,1.0,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
,Centre ville (Merignac),Entire rental unit,Entire home/apt,4,,2.0,,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1
$35.00,Bgles,Private room in condo,Private room,2,1.5,1.0,1.0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0
$90.00,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
$129.00,La Bastide,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
$34.00,Sardine,Private room in townhouse,Private room,2,1.5,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
$29.00,La Glacire,Private room in villa,Private room,2,1.5,1.0,1.0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0
$110.00,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Chartrons - Grand Parc - Jardin Public,Entire home,Entire home/apt,6,,3.0,,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
$56.00,Talence,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
$80.00,Beutre,Entire condo,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
$55.00,Bgles,Entire guesthouse,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
$65.00,Saint-Mdard-en-Jalles,Private room in home,Private room,2,1.0,1.0,1.0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0
$45.00,Villenave-d'Ornon,Private room in villa,Private room,2,1.0,1.0,1.0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
$74.00,Villenave-d'Ornon,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
$110.00,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
$66.00,Carbon-Blanc,Entire home,Entire home/apt,5,1.0,3.0,3.0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
$170.00,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
,Palmer-Gravires-Cavailles,Private room in bed and breakfast,Private room,4,,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
$38.00,Bordeaux Maritime,Private room in townhouse,Private room,1,1.0,1.0,1.0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0
$90.00,Bordeaux Sud,Entire condo,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
$300.00,Parempuyre,Entire villa,Entire home/apt,8,3.0,5.0,6.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
$61.00,Chartrons - Grand Parc - Jardin Public,Private room in rental unit,Private room,2,1.0,1.0,1.0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1
,Bgles,Entire rental unit,Entire home/apt,2,,1.0,,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
$170.00,Saint-Mdard-en-Jalles,Private room in home,Private room,3,1.0,1.0,2.0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
$163.00,Saint-Mdard-en-Jalles,Private room in home,Private room,2,1.0,1.0,1.0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
$163.00,Saint-Mdard-en-Jalles,Private room in home,Private room,2,1.0,1.0,1.0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
,Nansouty - Saint Gens,Entire rental unit,Entire home/apt,4,,2.0,,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0
$55.00,Chiquet-Fontaudin,Private room in townhouse,Private room,2,1.0,1.0,1.0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0
,Floirac,Entire home,Entire home/apt,4,,,,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
$65.00,Chemin Long,autre,Entire home/apt,1,1.0,1.0,1.0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0
$95.00,Talence,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
$59.00,Artigues-Prs-Bordeaux,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
$47.00,Bordeaux Maritime,Entire condo,Entire home/apt,2,1.0,1.0,1.0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0
$112.00,Bgles,Entire home,Entire home/apt,4,1.0,2.0,2.0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1
$37.00,Villenave-d'Ornon,Private room in home,Private room,2,1.0,1.0,1.0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0
$174.00,Talence,Entire townhouse,Entire home/apt,8,2.0,3.0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
$80.00,Talence,Entire condo,Entire home/apt,2,1.0,1.0,1.0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1
$78.00,Bordeaux Sud,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
$33.00,Gambetta-Mairie-Lissandre,Private room in townhouse,Private room,2,1.0,1.0,1.0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0
$84.00,Nansouty - Saint Gens,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,,2.0,,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
,Bordeaux Sud,Private room in home,Private room,7,,3.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
,Talence,Entire condo,Entire home/apt,2,,,,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1
,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,4,,2.0,,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1
